filename,filepath,cellname,stage,celltype
GSM6999767_GasdE701253.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999767_GasdE701253.pairs.gz,GasdE701253,E70,neural ectoderm
GSM6999836_GasdE701326.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999836_GasdE701326.pairs.gz,GasdE701326,E70,ExE mesoderm
GSM6999528_GasdE701008.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999528_GasdE701008.pairs.gz,GasdE701008,E70,ExE ectoderm
GSM6999840_GasdE701330.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999840_GasdE701330.pairs.gz,GasdE701330,E70,ExE endoderm
GSM6999651_GasdE701132.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999651_GasdE701132.pairs.gz,GasdE701132,E70,ExE mesoderm
GSM7001408_GasfE703011.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001408_GasfE703011.pairs.gz,GasfE703011,E70,epiblast and PS
GSM6999776_GasdE701265.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999776_GasdE701265.pairs.gz,GasdE701265,E70,epiblast and PS
GSM7001502_GasfE703107.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001502_GasfE703107.pairs.gz,GasfE703107,E70,epiblast and PS
GSM7001520_GasfE703126.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001520_GasfE703126.pairs.gz,GasfE703126,E70,ExE endoderm
GSM6999593_GasdE701073.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999593_GasdE701073.pairs.gz,GasdE701073,E70,early mesoderm
GSM6999859_GasdE701349.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999859_GasdE701349.pairs.gz,GasdE701349,E70,ExE endoderm
GSM6999629_GasdE701110.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999629_GasdE701110.pairs.gz,GasdE701110,E70,epiblast and PS
GSM7001478_GasfE703082.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001478_GasfE703082.pairs.gz,GasfE703082,E70,epiblast and PS
GSM6999609_GasdE701089.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999609_GasdE701089.pairs.gz,GasdE701089,E70,ExE endoderm
GSM6999608_GasdE701088.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999608_GasdE701088.pairs.gz,GasdE701088,E70,ExE endoderm
GSM6999547_GasdE701027.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999547_GasdE701027.pairs.gz,GasdE701027,E70,epiblast and PS
GSM7001558_GasfE703166.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001558_GasfE703166.pairs.gz,GasfE703166,E70,ExE ectoderm
GSM7001496_GasfE703101.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001496_GasfE703101.pairs.gz,GasfE703101,E70,early mesoderm
GSM6999785_GasdE701274.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999785_GasdE701274.pairs.gz,GasdE701274,E70,ExE endoderm
GSM7001482_GasfE703086.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001482_GasfE703086.pairs.gz,GasfE703086,E70,epiblast and PS
GSM7001472_GasfE703076.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001472_GasfE703076.pairs.gz,GasfE703076,E70,ExE ectoderm
GSM6999671_GasdE701152.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999671_GasdE701152.pairs.gz,GasdE701152,E70,epiblast and PS
GSM6999602_GasdE701082.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999602_GasdE701082.pairs.gz,GasdE701082,E70,early mesoderm
GSM6999775_GasdE701263.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999775_GasdE701263.pairs.gz,GasdE701263,E70,epiblast and PS
GSM7001570_GasfE703178.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001570_GasfE703178.pairs.gz,GasfE703178,E70,early mesoderm
GSM7001533_GasfE703140.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001533_GasfE703140.pairs.gz,GasfE703140,E70,epiblast and PS
GSM7001531_GasfE703138.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001531_GasfE703138.pairs.gz,GasfE703138,E70,ExE ectoderm
GSM7001500_GasfE703105.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001500_GasfE703105.pairs.gz,GasfE703105,E70,epiblast and PS
GSM6999846_GasdE701336.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999846_GasdE701336.pairs.gz,GasdE701336,E70,blood
GSM7001447_GasfE703051.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001447_GasfE703051.pairs.gz,GasfE703051,E70,epiblast and PS
GSM6999582_GasdE701062.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999582_GasdE701062.pairs.gz,GasdE701062,E70,endoderm
GSM6999856_GasdE701346.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999856_GasdE701346.pairs.gz,GasdE701346,E70,mitosis
GSM7001506_GasfE703112.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001506_GasfE703112.pairs.gz,GasfE703112,E70,epiblast and PS
GSM6999613_GasdE701093.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999613_GasdE701093.pairs.gz,GasdE701093,E70,early mesoderm
GSM7001407_GasfE703010.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001407_GasfE703010.pairs.gz,GasfE703010,E70,early mesoderm
GSM7001410_GasfE703013.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001410_GasfE703013.pairs.gz,GasfE703013,E70,epiblast and PS
GSM6999662_GasdE701143.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999662_GasdE701143.pairs.gz,GasdE701143,E70,epiblast and PS
GSM6999666_GasdE701147.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999666_GasdE701147.pairs.gz,GasdE701147,E70,ExE endoderm
GSM6999674_GasdE701155.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999674_GasdE701155.pairs.gz,GasdE701155,E70,epiblast and PS
GSM6999824_GasdE701314.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999824_GasdE701314.pairs.gz,GasdE701314,E70,epiblast and PS
GSM6999600_GasdE701080.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999600_GasdE701080.pairs.gz,GasdE701080,E70,neural ectoderm
GSM7001503_GasfE703108.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001503_GasfE703108.pairs.gz,GasfE703108,E70,ExE endoderm
GSM6999810_GasdE701299.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999810_GasdE701299.pairs.gz,GasdE701299,E70,ExE ectoderm
GSM6999535_GasdE701015.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999535_GasdE701015.pairs.gz,GasdE701015,E70,ExE mesoderm
GSM7001463_GasfE703067.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001463_GasfE703067.pairs.gz,GasfE703067,E70,mitosis
GSM7001469_GasfE703073.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001469_GasfE703073.pairs.gz,GasfE703073,E70,epiblast and PS
GSM7001468_GasfE703072.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001468_GasfE703072.pairs.gz,GasfE703072,E70,epiblast and PS
GSM7001552_GasfE703160.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001552_GasfE703160.pairs.gz,GasfE703160,E70,epiblast and PS
GSM6999650_GasdE701131.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999650_GasdE701131.pairs.gz,GasdE701131,E70,ExE endoderm
GSM7001457_GasfE703061.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001457_GasfE703061.pairs.gz,GasfE703061,E70,epiblast and PS
GSM7001438_GasfE703042.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001438_GasfE703042.pairs.gz,GasfE703042,E70,ExE endoderm
GSM6999539_GasdE701019.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999539_GasdE701019.pairs.gz,GasdE701019,E70,early mesoderm
GSM6999616_GasdE701096.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999616_GasdE701096.pairs.gz,GasdE701096,E70,epiblast and PS
GSM6999672_GasdE701153.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999672_GasdE701153.pairs.gz,GasdE701153,E70,epiblast and PS
GSM6999645_GasdE701126.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999645_GasdE701126.pairs.gz,GasdE701126,E70,ExE ectoderm
GSM6999882_GasdE701373.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999882_GasdE701373.pairs.gz,GasdE701373,E70,ExE endoderm
GSM6999649_GasdE701130.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999649_GasdE701130.pairs.gz,GasdE701130,E70,early mesoderm
GSM7001559_GasfE703167.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001559_GasfE703167.pairs.gz,GasfE703167,E70,mitosis
GSM6999854_GasdE701344.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999854_GasdE701344.pairs.gz,GasdE701344,E70,endoderm
GSM6999532_GasdE701012.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999532_GasdE701012.pairs.gz,GasdE701012,E70,ExE endoderm
GSM6999653_GasdE701134.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999653_GasdE701134.pairs.gz,GasdE701134,E70,epiblast and PS
GSM6999702_GasdE701184.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999702_GasdE701184.pairs.gz,GasdE701184,E70,ExE endoderm
GSM7001402_GasfE703005.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001402_GasfE703005.pairs.gz,GasfE703005,E70,mitosis
GSM7001549_GasfE703157.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001549_GasfE703157.pairs.gz,GasfE703157,E70,early mesoderm
GSM7001431_GasfE703035.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001431_GasfE703035.pairs.gz,GasfE703035,E70,early mesenchyme
GSM7001580_GasfE703190.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001580_GasfE703190.pairs.gz,GasfE703190,E70,endoderm
GSM6999893_GasdE701384.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999893_GasdE701384.pairs.gz,GasdE701384,E70,epiblast and PS
GSM7001567_GasfE703175.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001567_GasfE703175.pairs.gz,GasfE703175,E70,ExE endoderm
GSM6999878_GasdE701369.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999878_GasdE701369.pairs.gz,GasdE701369,E70,epiblast and PS
GSM7001436_GasfE703040.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001436_GasfE703040.pairs.gz,GasfE703040,E70,early mesoderm
GSM6999565_GasdE701045.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999565_GasdE701045.pairs.gz,GasdE701045,E70,epiblast and PS
GSM6999538_GasdE701018.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999538_GasdE701018.pairs.gz,GasdE701018,E70,ExE ectoderm
GSM6999610_GasdE701090.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999610_GasdE701090.pairs.gz,GasdE701090,E70,ExE ectoderm
GSM6999866_GasdE701357.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999866_GasdE701357.pairs.gz,GasdE701357,E70,ExE ectoderm
GSM6999851_GasdE701341.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999851_GasdE701341.pairs.gz,GasdE701341,E70,early mesoderm
GSM6999797_GasdE701286.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999797_GasdE701286.pairs.gz,GasdE701286,E70,ExE ectoderm
GSM7001525_GasfE703132.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001525_GasfE703132.pairs.gz,GasfE703132,E70,epiblast and PS
GSM6999839_GasdE701329.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999839_GasdE701329.pairs.gz,GasdE701329,E70,early mesoderm
GSM7001578_GasfE703188.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001578_GasfE703188.pairs.gz,GasfE703188,E70,mitosis
GSM6999543_GasdE701023.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999543_GasdE701023.pairs.gz,GasdE701023,E70,ExE endoderm
GSM6999877_GasdE701368.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999877_GasdE701368.pairs.gz,GasdE701368,E70,neural ectoderm
GSM6999769_GasdE701255.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999769_GasdE701255.pairs.gz,GasdE701255,E70,endoderm
GSM6999890_GasdE701381.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999890_GasdE701381.pairs.gz,GasdE701381,E70,endoderm
GSM6999881_GasdE701372.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999881_GasdE701372.pairs.gz,GasdE701372,E70,mitosis
GSM6999550_GasdE701030.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999550_GasdE701030.pairs.gz,GasdE701030,E70,epiblast and PS
GSM6999850_GasdE701340.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999850_GasdE701340.pairs.gz,GasdE701340,E70,epiblast and PS
GSM6999643_GasdE701124.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999643_GasdE701124.pairs.gz,GasdE701124,E70,epiblast and PS
GSM7001405_GasfE703008.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001405_GasfE703008.pairs.gz,GasfE703008,E70,early mesoderm
GSM6999729_GasdE701213.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999729_GasdE701213.pairs.gz,GasdE701213,E70,epiblast and PS
GSM6999586_GasdE701066.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999586_GasdE701066.pairs.gz,GasdE701066,E70,epiblast and PS
GSM6999693_GasdE701175.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999693_GasdE701175.pairs.gz,GasdE701175,E70,mitosis
GSM6999886_GasdE701377.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999886_GasdE701377.pairs.gz,GasdE701377,E70,ExE ectoderm
GSM7001466_GasfE703070.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001466_GasfE703070.pairs.gz,GasfE703070,E70,epiblast and PS
GSM6999594_GasdE701074.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999594_GasdE701074.pairs.gz,GasdE701074,E70,epiblast and PS
GSM6999703_GasdE701185.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999703_GasdE701185.pairs.gz,GasdE701185,E70,ExE endoderm
GSM6999795_GasdE701284.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999795_GasdE701284.pairs.gz,GasdE701284,E70,epiblast and PS
GSM6999760_GasdE701245.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999760_GasdE701245.pairs.gz,GasdE701245,E70,ExE endoderm
GSM6999622_GasdE701102.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999622_GasdE701102.pairs.gz,GasdE701102,E70,epiblast and PS
GSM6999726_GasdE701209.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999726_GasdE701209.pairs.gz,GasdE701209,E70,ExE ectoderm
GSM7001476_GasfE703080.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001476_GasfE703080.pairs.gz,GasfE703080,E70,ExE endoderm
GSM7001411_GasfE703014.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001411_GasfE703014.pairs.gz,GasfE703014,E70,ExE endoderm
GSM6999805_GasdE701294.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999805_GasdE701294.pairs.gz,GasdE701294,E70,epiblast and PS
GSM6999689_GasdE701170.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999689_GasdE701170.pairs.gz,GasdE701170,E70,epiblast and PS
GSM6999579_GasdE701059.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999579_GasdE701059.pairs.gz,GasdE701059,E70,ExE ectoderm
GSM7001450_GasfE703054.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001450_GasfE703054.pairs.gz,GasfE703054,E70,mitosis
GSM7001452_GasfE703056.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001452_GasfE703056.pairs.gz,GasfE703056,E70,ExE endoderm
GSM6999641_GasdE701122.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999641_GasdE701122.pairs.gz,GasdE701122,E70,early mesoderm
GSM6999812_GasdE701301.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999812_GasdE701301.pairs.gz,GasdE701301,E70,early mesoderm
GSM6999566_GasdE701046.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999566_GasdE701046.pairs.gz,GasdE701046,E70,epiblast and PS
GSM6999644_GasdE701125.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999644_GasdE701125.pairs.gz,GasdE701125,E70,epithelial cells
GSM6999572_GasdE701052.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999572_GasdE701052.pairs.gz,GasdE701052,E70,ExE endoderm
GSM7001538_GasfE703145.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001538_GasfE703145.pairs.gz,GasfE703145,E70,epiblast and PS
GSM7001544_GasfE703152.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001544_GasfE703152.pairs.gz,GasfE703152,E70,epiblast and PS
GSM6999768_GasdE701254.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999768_GasdE701254.pairs.gz,GasdE701254,E70,early mesoderm
GSM6999677_GasdE701158.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999677_GasdE701158.pairs.gz,GasdE701158,E70,ExE endoderm
GSM6999716_GasdE701199.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999716_GasdE701199.pairs.gz,GasdE701199,E70,early mesoderm
GSM7001485_GasfE703090.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001485_GasfE703090.pairs.gz,GasfE703090,E70,ExE mesoderm
GSM7001423_GasfE703027.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001423_GasfE703027.pairs.gz,GasfE703027,E70,epiblast and PS
GSM6999864_GasdE701355.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999864_GasdE701355.pairs.gz,GasdE701355,E70,ExE endoderm
GSM6999578_GasdE701058.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999578_GasdE701058.pairs.gz,GasdE701058,E70,ExE ectoderm
GSM7001483_GasfE703087.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001483_GasfE703087.pairs.gz,GasfE703087,E70,ExE ectoderm
GSM7001562_GasfE703170.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001562_GasfE703170.pairs.gz,GasfE703170,E70,epiblast and PS
GSM6999815_GasdE701304.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999815_GasdE701304.pairs.gz,GasdE701304,E70,epiblast and PS
GSM7001433_GasfE703037.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001433_GasfE703037.pairs.gz,GasfE703037,E70,ExE ectoderm
GSM6999792_GasdE701281.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999792_GasdE701281.pairs.gz,GasdE701281,E70,early mesoderm
GSM7001540_GasfE703148.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001540_GasfE703148.pairs.gz,GasfE703148,E70,ExE endoderm
GSM6999801_GasdE701290.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999801_GasdE701290.pairs.gz,GasdE701290,E70,early mesoderm
GSM6999712_GasdE701195.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999712_GasdE701195.pairs.gz,GasdE701195,E70,ExE endoderm
GSM7001460_GasfE703064.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001460_GasfE703064.pairs.gz,GasfE703064,E70,blood
GSM6999874_GasdE701365.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999874_GasdE701365.pairs.gz,GasdE701365,E70,early mesoderm
GSM6999619_GasdE701099.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999619_GasdE701099.pairs.gz,GasdE701099,E70,ExE mesoderm
GSM6999741_GasdE701225.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999741_GasdE701225.pairs.gz,GasdE701225,E70,ExE mesoderm
GSM6999691_GasdE701173.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999691_GasdE701173.pairs.gz,GasdE701173,E70,blood
GSM6999786_GasdE701275.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999786_GasdE701275.pairs.gz,GasdE701275,E70,ExE ectoderm
GSM6999534_GasdE701014.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999534_GasdE701014.pairs.gz,GasdE701014,E70,epiblast and PS
GSM6999754_GasdE701238.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999754_GasdE701238.pairs.gz,GasdE701238,E70,endoderm
GSM7001571_GasfE703180.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001571_GasfE703180.pairs.gz,GasfE703180,E70,mitosis
GSM6999603_GasdE701083.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999603_GasdE701083.pairs.gz,GasdE701083,E70,ExE endoderm
GSM6999612_GasdE701092.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999612_GasdE701092.pairs.gz,GasdE701092,E70,early mesoderm
GSM6999647_GasdE701128.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999647_GasdE701128.pairs.gz,GasdE701128,E70,ExE endoderm
GSM6999892_GasdE701383.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999892_GasdE701383.pairs.gz,GasdE701383,E70,epiblast and PS
GSM6999567_GasdE701047.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999567_GasdE701047.pairs.gz,GasdE701047,E70,mitosis
GSM6999620_GasdE701100.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999620_GasdE701100.pairs.gz,GasdE701100,E70,early mesoderm
GSM7001440_GasfE703044.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001440_GasfE703044.pairs.gz,GasfE703044,E70,ExE endoderm
GSM6999787_GasdE701276.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999787_GasdE701276.pairs.gz,GasdE701276,E70,endoderm
GSM6999626_GasdE701106.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999626_GasdE701106.pairs.gz,GasdE701106,E70,epiblast and PS
GSM6999523_GasdE701003.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999523_GasdE701003.pairs.gz,GasdE701003,E70,epiblast and PS
GSM6999738_GasdE701222.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999738_GasdE701222.pairs.gz,GasdE701222,E70,endoderm
GSM7001421_GasfE703025.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001421_GasfE703025.pairs.gz,GasfE703025,E70,epiblast and PS
GSM6999831_GasdE701321.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999831_GasdE701321.pairs.gz,GasdE701321,E70,ExE endoderm
GSM7001430_GasfE703034.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001430_GasfE703034.pairs.gz,GasfE703034,E70,early mesoderm
GSM6999731_GasdE701215.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999731_GasdE701215.pairs.gz,GasdE701215,E70,epiblast and PS
