filename,chromosome_count,cellname,stage,celltype
GSM7003091,21,OrgbEX152187,EX15,radial glias
GSM7003092,21,OrgbEX152188,EX15,myocytes
GSM7003093,21,OrgbEX152189,EX15,early neurons
GSM7003094,21,OrgbEX152190,EX15,early neurons
GSM7003095,21,OrgbEX152191,EX15,mix late mesenchyme
GSM7003096,21,OrgbEX152192,EX15,mix late mesenchyme
GSM7003097,21,OrgbEX152193,EX15,intermediate mesoderm
GSM7003098,21,OrgbEX152194,EX15,mix late mesenchyme
GSM7003099,21,OrgbEX152195,EX15,mix late mesenchyme
GSM7003100,21,OrgbEX152196,EX15,oligodendrocytes and progenitors
GSM7003101,21,OrgbEX152197,EX15,early neurons
GSM7003102,21,OrgbEX152198,EX15,early neurons
GSM7003103,21,OrgbEX152199,EX15,blood
GSM7003104,20,OrgbEX152200,EX15,early mesenchyme
GSM7003105,20,OrgbEX152201,EX15,mix late mesenchyme
GSM7003106,21,OrgbEX152202,EX15,early neurons
GSM7003107,21,OrgbEX152203,EX15,early mesenchyme
GSM7003108,21,OrgbEX152204,EX15,radial glias
GSM7003109,21,OrgbEX152205,EX15,mitosis
GSM7003110,21,OrgbEX152206,EX15,radial glias
GSM7003111,21,OrgbEX152207,EX15,early neurons
GSM7003112,21,OrgbEX152208,EX15,mix late mesenchyme
GSM7003113,21,OrgbEX152209,EX15,early neurons
GSM7003114,21,OrgbEX152210,EX15,mitosis
GSM7003115,21,OrgbEX152211,EX15,epithelial cells
GSM7003116,21,OrgbEX152212,EX15,mix late mesenchyme
GSM7003117,21,OrgbEX152213,EX15,mitosis
GSM7003118,21,OrgbEX152214,EX15,mix late mesenchyme
GSM7003119,21,OrgbEX152215,EX15,intermediate mesoderm
GSM7003120,21,OrgbEX152216,EX15,radial glias
GSM7003121,21,OrgbEX152217,EX15,mix late mesenchyme
GSM7003122,21,OrgbEX152218,EX15,early neurons
GSM7003123,21,OrgbEX152219,EX15,blood
GSM7003124,21,OrgbEX152220,EX15,early neurons
GSM7003125,21,OrgbEX152221,EX15,myocytes
GSM7003126,21,OrgbEX152222,EX15,myocytes
GSM7003127,21,OrgbEX152223,EX15,mix late mesenchyme
GSM7003128,20,OrgbEX152224,EX15,early neurons
GSM7003129,21,OrgbEX152225,EX15,mix late mesenchyme
GSM7003130,21,OrgbEX152226,EX15,blood
GSM7003131,21,OrgbEX152227,EX15,myocytes
GSM7003132,21,OrgbEX152228,EX15,mix late mesenchyme
GSM7003133,20,OrgbEX152229,EX15,blood
GSM7003134,21,OrgbEX152230,EX15,mix late mesenchyme
GSM7003135,21,OrgbEX152231,EX15,endoderm
GSM7003136,21,OrgbEX152232,EX15,intermediate mesoderm
GSM7003137,21,OrgbEX152233,EX15,blood
GSM7003138,21,OrgbEX152234,EX15,mix late mesenchyme
GSM7003139,21,OrgbEX152235,EX15,mix late mesenchyme
GSM7003140,21,OrgbEX152236,EX15,mix late mesenchyme
GSM7003141,21,OrgbEX152237,EX15,early neurons
GSM7003142,21,OrgbEX152238,EX15,early neurons
GSM7003143,20,OrgbEX152239,EX15,blood
GSM7003144,21,OrgbEX152240,EX15,radial glias
GSM7003145,21,OrgbEX152242,EX15,blood
GSM7003146,21,OrgbEX152243,EX15,early neurons
GSM7003147,21,OrgbEX152244,EX15,oligodendrocytes and progenitors
GSM7003148,21,OrgbEX152245,EX15,oligodendrocytes and progenitors
GSM7003149,21,OrgbEX152246,EX15,mix late mesenchyme
GSM7003150,21,OrgbEX152247,EX15,mix late mesenchyme
GSM7003151,20,OrgbEX152248,EX15,mix late mesenchyme
GSM7003152,21,OrgbEX152249,EX15,early neurons
GSM7003153,20,OrgbEX152250,EX15,oligodendrocytes and progenitors
GSM7003154,21,OrgbEX152251,EX15,mix late mesenchyme
GSM7003155,21,OrgbEX152252,EX15,blood
GSM7003156,21,OrgbEX152253,EX15,blood
GSM7003157,21,OrgbEX152254,EX15,radial glias
GSM7003158,21,OrgbEX152255,EX15,myocytes
GSM7003159,21,OrgbEX152256,EX15,blood
GSM7003160,21,OrgbEX152258,EX15,epithelial cells
GSM7003161,21,OrgbEX152259,EX15,mitosis
GSM7003162,21,OrgbEX152260,EX15,blood
GSM7003163,21,OrgbEX152261,EX15,intermediate mesoderm
GSM7003164,20,OrgbEX152262,EX15,mix late mesenchyme
GSM7003165,21,OrgbEX152263,EX15,early neurons
GSM7003166,21,OrgbEX152264,EX15,radial glias
GSM7003167,21,OrgbEX152265,EX15,mitosis
GSM7003168,21,OrgbEX152266,EX15,oligodendrocytes and progenitors
GSM7003169,21,OrgbEX152267,EX15,blood
GSM7003170,21,OrgbEX152268,EX15,early neurons
GSM7003171,21,OrgbEX152269,EX15,mix late mesenchyme
GSM7003172,21,OrgbEX152270,EX15,mix late mesenchyme
GSM7003173,21,OrgbEX152271,EX15,mix late mesenchyme
GSM7003174,21,OrgbEX152272,EX15,mix late mesenchyme
GSM7003175,21,OrgbEX152273,EX15,early neurons
GSM7003176,21,OrgbEX152274,EX15,early neurons
GSM7003177,21,OrgbEX152275,EX15,early neurons
GSM7003178,21,OrgbEX152276,EX15,mix late mesenchyme
GSM7003179,21,OrgbEX152277,EX15,mix late mesenchyme
GSM7003180,20,OrgbEX152278,EX15,oligodendrocytes and progenitors
GSM7003181,21,OrgbEX152279,EX15,mix late mesenchyme
GSM7003182,21,OrgbEX152280,EX15,early neurons
GSM7003183,21,OrgbEX152281,EX15,early neurons
GSM7003184,21,OrgbEX152282,EX15,early neurons
GSM7003185,21,OrgbEX152283,EX15,mix late mesenchyme
GSM7003186,21,OrgbEX152284,EX15,mix late mesenchyme
GSM7003187,21,OrgbEX152285,EX15,mitosis
GSM7003188,21,OrgbEX152286,EX15,early neurons
GSM7003189,21,OrgbEX152287,EX15,early neurons
GSM7003190,21,OrgbEX152288,EX15,mix late mesenchyme
GSM7003191,21,OrgbEX152289,EX15,radial glias
GSM7003192,20,OrgbEX152290,EX15,mix late mesenchyme
GSM7003193,21,OrgbEX152291,EX15,radial glias
GSM7003194,21,OrgbEX152292,EX15,blood
GSM7003195,21,OrgbEX152293,EX15,mix late mesenchyme
GSM7003196,21,OrgbEX152294,EX15,early neurons
GSM7003197,21,OrgbEX152295,EX15,early neurons
GSM7003198,21,OrgbEX152296,EX15,blood
GSM7003199,20,OrgbEX152297,EX15,oligodendrocytes and progenitors
GSM7003200,21,OrgbEX152298,EX15,oligodendrocytes and progenitors
GSM7003201,21,OrgbEX152299,EX15,mix late mesenchyme
GSM7003202,21,OrgbEX152300,EX15,blood
GSM7003203,21,OrgbEX152301,EX15,early neurons
GSM7003204,21,OrgbEX152302,EX15,mix late mesenchyme
GSM7003205,21,OrgbEX152303,EX15,mix late mesenchyme
GSM7003206,21,OrgbEX152304,EX15,mix late mesenchyme
GSM7003207,21,OrgbEX152305,EX15,early neurons
GSM7003208,21,OrgbEX152306,EX15,mix late mesenchyme
GSM7003209,21,OrgbEX152307,EX15,early neurons
GSM7003210,21,OrgbEX152308,EX15,radial glias
GSM7003211,21,OrgbEX152309,EX15,oligodendrocytes and progenitors
GSM7003212,21,OrgbEX152310,EX15,mix late mesenchyme
GSM7003213,21,OrgbEX152311,EX15,oligodendrocytes and progenitors
GSM7003214,21,OrgbEX152312,EX15,early neurons
GSM7003215,21,OrgbEX152313,EX15,mix late mesenchyme
GSM7003216,21,OrgbEX152314,EX15,oligodendrocytes and progenitors
GSM7003217,21,OrgbEX152315,EX15,radial glias
GSM7003218,21,OrgbEX152316,EX15,mitosis
GSM7003219,21,OrgbEX152317,EX15,early neurons
GSM7003220,21,OrgbEX152318,EX15,blood
GSM7003221,21,OrgbEX152319,EX15,early neurons
GSM7003222,21,OrgbEX152320,EX15,mix late mesenchyme
GSM7003223,21,OrgbEX152321,EX15,mix late mesenchyme
GSM7003224,21,OrgbEX152322,EX15,mix late mesenchyme
GSM7003225,21,OrgbEX152323,EX15,mix late mesenchyme
GSM7003226,21,OrgbEX152324,EX15,mix late mesenchyme
GSM7003227,21,OrgbEX152325,EX15,endoderm
GSM7003228,21,OrgbEX152326,EX15,mitosis
GSM7003229,21,OrgbEX152327,EX15,mix late mesenchyme
GSM7003230,21,OrgbEX152328,EX15,oligodendrocytes and progenitors
GSM7003231,21,OrgbEX152329,EX15,mix late mesenchyme
GSM7003232,21,OrgbEX152330,EX15,mix late mesenchyme
GSM7003233,21,OrgbEX152331,EX15,oligodendrocytes and progenitors
GSM7003234,21,OrgbEX152332,EX15,myocytes
GSM7003235,21,OrgbEX152333,EX15,mix late mesenchyme
GSM7003236,21,OrgbEX152334,EX15,radial glias
GSM7003237,21,OrgbEX152335,EX15,blood
GSM7003238,21,OrgbEX152336,EX15,mix late mesenchyme
GSM7003239,21,OrgbEX152337,EX15,endoderm
GSM7003240,20,OrgbEX152338,EX15,radial glias
GSM7003241,21,OrgbEX152339,EX15,blood
GSM7003242,21,OrgbEX152340,EX15,early neurons
GSM7003243,21,OrgbEX152341,EX15,oligodendrocytes and progenitors
GSM7003244,21,OrgbEX152342,EX15,blood
GSM7003245,21,OrgbEX152343,EX15,intermediate mesoderm
GSM7003246,21,OrgbEX152344,EX15,radial glias
GSM7003247,21,OrgbEX152345,EX15,mix late mesenchyme
GSM7003248,21,OrgbEX152346,EX15,mix late mesenchyme
GSM7003249,20,OrgbEX152347,EX15,early neurons
GSM7003250,21,OrgbEX152348,EX15,endoderm
GSM7003251,21,OrgbEX152349,EX15,intermediate mesoderm
GSM7003252,21,OrgbEX152350,EX15,oligodendrocytes and progenitors
GSM7003253,21,OrgbEX152351,EX15,mix late mesenchyme
GSM7003254,20,OrgbEX152352,EX15,early neurons
GSM7003255,21,OrgbEX152353,EX15,mix late mesenchyme
GSM7003256,21,OrgbEX152354,EX15,mix late mesenchyme
GSM7003257,21,OrgbEX152355,EX15,blood
GSM7003258,21,OrgbEX152356,EX15,myocytes
GSM7003259,21,OrgbEX152357,EX15,mix late mesenchyme
GSM7003260,21,OrgbEX152358,EX15,mitosis
GSM7003261,21,OrgbEX152359,EX15,early neurons
GSM7003262,21,OrgbEX152360,EX15,mix late mesenchyme
GSM7003263,21,OrgbEX152361,EX15,early neurons
GSM7003264,21,OrgbEX152362,EX15,early neurons
GSM7003265,21,OrgbEX152363,EX15,mix late mesenchyme
GSM7003266,21,OrgbEX152364,EX15,mix late mesenchyme
GSM7003267,20,OrgbEX152365,EX15,oligodendrocytes and progenitors
GSM7003268,20,OrgbEX152366,EX15,radial glias
GSM7003269,21,OrgbEX152367,EX15,blood
GSM7003270,21,OrgbEX152368,EX15,early neurons
GSM7003271,21,OrgbEX152369,EX15,mix late mesenchyme
GSM7003272,21,OrgbEX152370,EX15,mix late mesenchyme
GSM7003273,21,OrgbEX152371,EX15,radial glias
GSM7003274,21,OrgbEX152372,EX15,mix late mesenchyme
GSM7003275,21,OrgbEX152373,EX15,mitosis
GSM7003276,21,OrgbEX152374,EX15,intermediate mesoderm
GSM7003277,21,OrgbEX152375,EX15,mitosis
GSM7003278,21,OrgbEX152376,EX15,oligodendrocytes and progenitors
GSM7003279,21,OrgbEX152377,EX15,blood
GSM7003280,21,OrgbEX152378,EX15,myocytes
GSM7003281,21,OrgbEX152379,EX15,mix late mesenchyme
GSM7003282,21,OrgbEX152380,EX15,mix late mesenchyme
GSM7003283,21,OrgbEX152381,EX15,mix late mesenchyme
GSM7003284,21,OrgbEX152382,EX15,early neurons
GSM7003285,21,OrgbEX152383,EX15,early neurons
GSM7003286,21,OrgbEX152384,EX15,blood
GSM7003287,21,OrgcE851001,E85,mitosis
GSM7003288,20,OrgcE851002,E85,neural tube
GSM7003289,21,OrgcE851003,E85,neural tube
GSM7003290,21,OrgcE851004,E85,blood
GSM7003291,20,OrgcE851006,E85,ExE mesoderm
GSM7003292,21,OrgcE851007,E85,blood
GSM7003293,20,OrgcE851008,E85,ExE mesoderm
GSM7003294,20,OrgcE851010,E85,blood
GSM7003295,20,OrgcE851011,E85,blood
GSM7003296,20,OrgcE851012,E85,ExE mesoderm
GSM7003297,20,OrgcE851013,E85,ExE mesoderm
GSM7003298,20,OrgcE851014,E85,ExE ectoderm
GSM7003299,20,OrgcE851015,E85,blood
GSM7003300,20,OrgcE851016,E85,early mesoderm
GSM7003301,20,OrgcE851017,E85,mitosis
GSM7003302,21,OrgcE851018,E85,blood
GSM7003303,21,OrgcE851019,E85,early mesenchyme
GSM7003304,21,OrgcE851020,E85,NMP
GSM7003305,20,OrgcE851022,E85,ExE mesoderm
GSM7003306,21,OrgcE851023,E85,ExE mesoderm
GSM7003307,20,OrgcE851024,E85,ExE endoderm
GSM7003308,20,OrgcE851025,E85,neural tube
GSM7003309,20,OrgcE851026,E85,neural tube
GSM7003310,20,OrgcE851027,E85,epithelial cells
GSM7003311,21,OrgcE851028,E85,blood
GSM7003312,21,OrgcE851029,E85,ExE endoderm
GSM7003313,20,OrgcE851030,E85,neural tube
GSM7003314,21,OrgcE851031,E85,ExE mesoderm
GSM7003315,20,OrgcE851032,E85,early mesenchyme
GSM7003316,20,OrgcE851033,E85,blood
GSM7003317,21,OrgcE851034,E85,NMP
GSM7003318,21,OrgcE851035,E85,intermediate mesoderm
GSM7003319,20,OrgcE851036,E85,blood
GSM7003320,21,OrgcE851037,E85,ExE endoderm
GSM7003321,20,OrgcE851038,E85,blood
GSM7003322,21,OrgcE851039,E85,intermediate mesoderm
GSM7003323,21,OrgcE851040,E85,schwann cell precursors
GSM7003324,20,OrgcE851041,E85,ExE endoderm
GSM7003325,21,OrgcE851042,E85,ExE ectoderm
GSM7003326,20,OrgcE851043,E85,ExE mesoderm
GSM7003327,20,OrgcE851044,E85,mitosis
GSM7003328,20,OrgcE851045,E85,early mesoderm
GSM7003329,20,OrgcE851046,E85,blood
GSM7003330,20,OrgcE851047,E85,intermediate mesoderm
GSM7003331,20,OrgcE851048,E85,ExE ectoderm
GSM7003332,20,OrgcE851049,E85,blood
GSM7003333,21,OrgcE851050,E85,NMP
GSM7003334,20,OrgcE851051,E85,early mesenchyme
GSM7003335,20,OrgcE851052,E85,ExE mesoderm
GSM7003336,20,OrgcE851053,E85,neural tube
GSM7003337,20,OrgcE851054,E85,ExE mesoderm
GSM7003338,21,OrgcE851055,E85,ExE endoderm
GSM7003339,20,OrgcE851056,E85,intermediate mesoderm
GSM7003340,20,OrgcE851057,E85,blood
GSM7003341,20,OrgcE851058,E85,NMP
GSM7003342,21,OrgcE851059,E85,neural tube
GSM7003343,20,OrgcE851060,E85,early mesoderm
GSM7003344,20,OrgcE851061,E85,epithelial cells
GSM7003345,21,OrgcE851062,E85,neural tube
GSM7003346,21,OrgcE851063,E85,early mesoderm
GSM7003347,21,OrgcE851064,E85,NMP
GSM7003348,21,OrgcE851065,E85,endoderm
GSM7003349,20,OrgcE851066,E85,blood
GSM7003350,20,OrgcE851067,E85,blood
GSM7003351,20,OrgcE851068,E85,blood
GSM7003352,21,OrgcE851069,E85,blood
GSM7003353,21,OrgcE851070,E85,ExE endoderm
GSM7003354,20,OrgcE851071,E85,blood
GSM7003355,20,OrgcE851072,E85,early mesoderm
GSM7003356,20,OrgcE851073,E85,early mesoderm
GSM7003357,20,OrgcE851074,E85,ExE mesoderm
GSM7003358,20,OrgcE851075,E85,early mesoderm
GSM7003359,20,OrgcE851076,E85,endoderm
GSM7003360,20,OrgcE851077,E85,early mesenchyme
GSM7003361,20,OrgcE851078,E85,ExE mesoderm
GSM7003362,20,OrgcE851079,E85,early mesoderm
GSM7003363,21,OrgcE851081,E85,early mesoderm
GSM7003364,21,OrgcE851082,E85,early mesoderm
GSM7003365,20,OrgcE851083,E85,ExE endoderm
GSM7003366,21,OrgcE851084,E85,ExE mesoderm
GSM7003367,20,OrgcE851085,E85,mitosis
GSM7003368,20,OrgcE851086,E85,endoderm
GSM7003369,20,OrgcE851087,E85,early mesenchyme
GSM7003370,20,OrgcE851089,E85,ExE mesoderm
GSM7003371,20,OrgcE851090,E85,early mesoderm
GSM7003372,21,OrgcE851091,E85,epithelial cells
GSM7003373,20,OrgcE851092,E85,ExE mesoderm
GSM7003374,21,OrgcE851093,E85,ExE ectoderm
GSM7003375,21,OrgcE851094,E85,blood
GSM7003376,21,OrgcE851095,E85,mitosis
GSM7003377,20,OrgcE851096,E85,early mesenchyme
GSM7003378,21,OrgcE851097,E85,intermediate mesoderm
GSM7003379,21,OrgcE851098,E85,ExE mesoderm
GSM7003380,21,OrgcE851099,E85,intermediate mesoderm
GSM7003381,21,OrgcE851100,E85,neural ectoderm
GSM7003382,20,OrgcE851101,E85,neural tube
GSM7003383,20,OrgcE851102,E85,epithelial cells
GSM7003384,21,OrgcE851103,E85,ExE mesoderm
GSM7003385,20,OrgcE851104,E85,early mesoderm
GSM7003386,21,OrgcE851105,E85,early mesenchyme
GSM7003387,21,OrgcE851106,E85,neural tube
GSM7003388,21,OrgcE851107,E85,blood
GSM7003389,20,OrgcE851108,E85,blood
GSM7003390,20,OrgcE851109,E85,neural tube
GSM7003391,20,OrgcE851110,E85,NMP
GSM7003392,21,OrgcE851111,E85,neural tube
GSM7003393,20,OrgcE851112,E85,endoderm
GSM7003394,21,OrgcE851113,E85,early mesoderm
GSM7003395,20,OrgcE851114,E85,early mesenchyme
GSM7003396,20,OrgcE851115,E85,epithelial cells
GSM7003397,20,OrgcE851116,E85,NMP
GSM7003398,20,OrgcE851117,E85,blood
GSM7003399,20,OrgcE851118,E85,neural tube
GSM7003400,20,OrgcE851119,E85,neural tube
GSM7003401,21,OrgcE851120,E85,early mesenchyme
GSM7003402,20,OrgcE851121,E85,epithelial cells
GSM7003403,20,OrgcE851122,E85,blood
GSM7003404,20,OrgcE851123,E85,early mesenchyme
GSM7003405,21,OrgcE851124,E85,early mesenchyme
GSM7003406,20,OrgcE851125,E85,early mesoderm
GSM7003407,20,OrgcE851126,E85,neural tube
GSM7003408,20,OrgcE851127,E85,epithelial cells
GSM7003409,20,OrgcE851128,E85,neural tube
GSM7003410,21,OrgcE851129,E85,blood
GSM7003411,20,OrgcE851130,E85,ExE mesoderm
GSM7003412,21,OrgcE851132,E85,neural tube
GSM7003413,20,OrgcE851133,E85,neural tube
GSM7003414,20,OrgcE851134,E85,blood
GSM7003415,20,OrgcE851135,E85,blood
GSM7003416,21,OrgcE851136,E85,blood
GSM7003417,20,OrgcE851137,E85,epithelial cells
GSM7003418,20,OrgcE851138,E85,blood
GSM7003419,21,OrgcE851139,E85,neural ectoderm
GSM7003420,20,OrgcE851140,E85,ExE mesoderm
GSM7003421,20,OrgcE851141,E85,neural tube
GSM7003422,20,OrgcE851142,E85,neural ectoderm
GSM7003423,21,OrgcE851143,E85,early mesenchyme
GSM7003424,20,OrgcE851144,E85,neural tube
GSM7003425,20,OrgcE851146,E85,mitosis
GSM7003426,21,OrgcE851147,E85,ExE endoderm
GSM7003427,21,OrgcE851148,E85,neural tube
GSM7003428,21,OrgcE851149,E85,early mesenchyme
GSM7003429,20,OrgcE851150,E85,ExE ectoderm
GSM7003430,20,OrgcE851151,E85,blood
GSM7003431,20,OrgcE851152,E85,mitosis
GSM7003432,20,OrgcE851153,E85,blood
GSM7003433,21,OrgcE851154,E85,early mesenchyme
GSM7003434,21,OrgcE851155,E85,notochord
GSM7003435,20,OrgcE851157,E85,blood
GSM7003436,21,OrgcE851158,E85,ExE endoderm
GSM7003437,20,OrgcE851159,E85,ExE mesoderm
GSM7003438,21,OrgcE851161,E85,early mesenchyme
GSM7003439,20,OrgcE851162,E85,epithelial cells
GSM7003440,21,OrgcE851163,E85,NMP
GSM7003441,21,OrgcE851164,E85,early mesenchyme
GSM7003442,20,OrgcE851165,E85,neural ectoderm
GSM7003443,21,OrgcE851166,E85,NMP
GSM7003444,20,OrgcE851167,E85,epithelial cells
GSM7003445,20,OrgcE851168,E85,early mesenchyme
GSM7003446,20,OrgcE851169,E85,epithelial cells
GSM7003447,21,OrgcE851170,E85,epithelial cells
GSM7003448,21,OrgcE851171,E85,ExE endoderm
GSM7003449,20,OrgcE851172,E85,NMP
GSM7003450,20,OrgcE851173,E85,ExE endoderm
GSM7003451,20,OrgcE851174,E85,ExE mesoderm
GSM7003452,20,OrgcE851175,E85,epithelial cells
GSM7003453,21,OrgcE851176,E85,NMP
GSM7003454,20,OrgcE851177,E85,early mesoderm
GSM7003455,21,OrgcE851178,E85,blood
GSM7003456,20,OrgcE851179,E85,blood
GSM7003457,21,OrgcE851180,E85,ExE mesoderm
GSM7003458,20,OrgcE851181,E85,NMP
GSM7003459,21,OrgcE851182,E85,early mesoderm
GSM7003460,20,OrgcE851183,E85,epithelial cells
GSM7003461,21,OrgcE851184,E85,early mesenchyme
GSM7003462,20,OrgcE851185,E85,early mesoderm
GSM7003463,21,OrgcE851186,E85,ExE endoderm
GSM7003464,20,OrgcE851187,E85,endoderm
GSM7003465,21,OrgcE851188,E85,mitosis
GSM7003466,20,OrgcE851189,E85,NMP
GSM7003467,20,OrgcE851190,E85,ExE endoderm
GSM7003468,20,OrgcE851191,E85,epithelial cells
GSM7003469,20,OrgcE851192,E85,ExE endoderm
GSM7003470,20,OrgcE851193,E85,neural ectoderm
GSM7003471,21,OrgcE851194,E85,blood
GSM7003472,20,OrgcE851195,E85,ExE mesoderm
GSM7003473,20,OrgcE851196,E85,blood
GSM7003474,21,OrgcE851197,E85,blood
GSM7003475,20,OrgcE851198,E85,early mesoderm
GSM7003476,21,OrgcE851199,E85,early mesenchyme
GSM7003477,21,OrgcE851200,E85,ExE mesoderm
GSM7003478,20,OrgcE851201,E85,blood
GSM7003479,21,OrgcE851202,E85,mitosis
GSM7003480,21,OrgcE851203,E85,intermediate mesoderm
GSM7003481,20,OrgcE851204,E85,neural tube
GSM7003482,20,OrgcE851205,E85,neural tube
GSM7003483,20,OrgcE851206,E85,ExE mesoderm
GSM7003484,21,OrgcE851207,E85,neural tube
GSM7003485,20,OrgcE851208,E85,blood
GSM7003486,20,OrgcE851209,E85,neural tube
GSM7003487,21,OrgcE851210,E85,epithelial cells
GSM7003488,21,OrgcE851211,E85,ExE mesoderm
GSM7003489,21,OrgcE851212,E85,blood
GSM7003490,20,OrgcE851213,E85,blood
GSM7003491,21,OrgcE851214,E85,mitosis
GSM7003492,21,OrgcE851215,E85,neural tube
GSM7003493,20,OrgcE851216,E85,ExE mesoderm
GSM7003494,21,OrgcE851217,E85,epithelial cells
GSM7003495,20,OrgcE851218,E85,mitosis
GSM7003496,20,OrgcE851219,E85,ExE mesoderm
GSM7003497,21,OrgcE851220,E85,early mesoderm
GSM7003498,21,OrgcE851221,E85,blood
GSM7003499,21,OrgcE851222,E85,epithelial cells
GSM7003500,21,OrgcE851223,E85,blood
GSM7003501,20,OrgcE851224,E85,neural tube
GSM7003502,20,OrgcE851225,E85,NMP
GSM7003503,21,OrgcE851226,E85,ExE endoderm
GSM7003504,20,OrgcE851227,E85,early mesenchyme
GSM7003505,20,OrgcE851228,E85,ExE mesoderm
GSM7003506,20,OrgcE851229,E85,ExE mesoderm
GSM7003507,21,OrgcE851230,E85,mitosis
GSM7003508,21,OrgcE851231,E85,neural ectoderm
GSM7003509,21,OrgcE851232,E85,early mesoderm
GSM7003510,20,OrgcE851233,E85,intermediate mesoderm
GSM7003511,21,OrgcE851234,E85,early mesoderm
GSM7003512,20,OrgcE851235,E85,epithelial cells
GSM7003513,20,OrgcE851236,E85,blood
GSM7003514,20,OrgcE851237,E85,blood
GSM7003515,21,OrgcE851239,E85,epithelial cells
GSM7003516,21,OrgcE851240,E85,intermediate mesoderm
GSM7003517,20,OrgcE851242,E85,endoderm
GSM7003518,20,OrgcE851243,E85,early mesoderm
GSM7003519,20,OrgcE851244,E85,ExE mesoderm
GSM7003520,20,OrgcE851245,E85,blood
GSM7003521,20,OrgcE851246,E85,NMP
GSM7003522,20,OrgcE851247,E85,ExE endoderm
GSM7003523,21,OrgcE851248,E85,early mesoderm
GSM7003524,21,OrgcE851249,E85,early mesoderm
GSM7003525,21,OrgcE851250,E85,NMP
GSM7003526,20,OrgcE851251,E85,ExE mesoderm
GSM7003527,20,OrgcE851252,E85,blood
GSM7003528,20,OrgcE851253,E85,early mesoderm
GSM7003529,20,OrgcE851254,E85,intermediate mesoderm
GSM7003530,20,OrgcE851255,E85,early mesenchyme
GSM7003531,21,OrgcE851256,E85,neural tube
GSM7003532,21,OrgcE851258,E85,NMP
GSM7003533,20,OrgcE851259,E85,early mesoderm
GSM7003534,21,OrgcE851260,E85,epithelial cells
GSM7003535,20,OrgcE851261,E85,mitosis
GSM7003536,20,OrgcE851262,E85,NMP
GSM7003537,21,OrgcE851263,E85,early mesoderm
GSM7003538,20,OrgcE851264,E85,early mesoderm
GSM7003539,21,OrgcE851265,E85,blood
GSM7003540,20,OrgcE851266,E85,ExE mesoderm
GSM7003541,20,OrgcE851267,E85,blood
GSM7003542,20,OrgcE851268,E85,early mesoderm
GSM7003543,20,OrgcE851269,E85,epithelial cells
GSM7003544,20,OrgcE851270,E85,ExE mesoderm
GSM7003545,20,OrgcE851271,E85,blood
GSM7003546,21,OrgcE851272,E85,ExE endoderm
GSM7003547,20,OrgcE851273,E85,early mesoderm
GSM7003548,20,OrgcE851274,E85,mitosis
GSM7003549,20,OrgcE851275,E85,blood
GSM7003550,21,OrgcE851276,E85,blood
GSM7003551,20,OrgcE851277,E85,blood
GSM7003552,20,OrgcE851278,E85,NMP
GSM7003553,20,OrgcE851279,E85,ExE mesoderm
GSM7003554,20,OrgcE851280,E85,mitosis
GSM7003555,20,OrgcE851281,E85,blood
GSM7003556,20,OrgcE851282,E85,neural tube
GSM7003557,20,OrgcE851283,E85,early mesoderm
GSM7003558,20,OrgcE851284,E85,ExE mesoderm
GSM7003559,20,OrgcE851285,E85,ExE endoderm
GSM7003560,20,OrgcE851286,E85,NMP
GSM7003561,20,OrgcE851287,E85,NMP
GSM7003562,20,OrgcE851289,E85,epithelial cells
GSM7003563,21,OrgcE851290,E85,early mesoderm
GSM7003564,20,OrgcE851291,E85,neural tube
GSM7003565,20,OrgcE851292,E85,blood
GSM7003566,20,OrgcE851293,E85,ExE mesoderm
GSM7003567,21,OrgcE851294,E85,neural tube
GSM7003568,21,OrgcE851295,E85,ExE endoderm
GSM7003569,20,OrgcE851296,E85,ExE mesoderm
GSM7003570,20,OrgcE851297,E85,mitosis
GSM7003571,20,OrgcE851298,E85,early mesenchyme
GSM7003572,20,OrgcE851299,E85,ExE endoderm
GSM7003573,20,OrgcE851300,E85,blood
GSM7003574,20,OrgcE851301,E85,blood
GSM7003575,21,OrgcE851302,E85,epithelial cells
GSM7003576,20,OrgcE851303,E85,ExE mesoderm
GSM7003577,20,OrgcE851304,E85,epithelial cells
GSM7003578,21,OrgcE851305,E85,blood
GSM7003579,21,OrgcE851306,E85,blood
GSM7003580,21,OrgcE851307,E85,early mesoderm
GSM7003581,20,OrgcE851308,E85,early mesoderm
GSM7003582,20,OrgcE851309,E85,mitosis
GSM7003583,20,OrgcE851310,E85,early mesenchyme
GSM7003584,21,OrgcE851311,E85,early mesenchyme
GSM7003585,21,OrgcE851312,E85,early mesenchyme
GSM7003586,20,OrgcE851313,E85,neural ectoderm
GSM7003587,20,OrgcE851314,E85,neural tube
GSM7003588,20,OrgcE851315,E85,blood
GSM7003589,21,OrgcE851316,E85,blood
GSM7003590,20,OrgcE851317,E85,mitosis
GSM7003591,20,OrgcE851318,E85,blood
GSM7003592,21,OrgcE851319,E85,notochord
